timestamp,device,message,fault_class
2025-11-22T02:47:17.133574,R7,%SSH-5-FAIL: Failed login attempt for user root,AUTH_FAILURE
2025-11-22T09:06:03.133574,R9,%SYS-5-CONFIG_I: Invalid configuration on interface Gi0/1,CONFIG_ERROR
2025-11-21T22:47:01.133574,R9,%BGP-3-KEEPALIVE: Missing keepalive from neighbor 10.1.1.1,BGP_FLAP
2025-11-21T23:12:10.133574,R5,%ETH-4-LINKFLAP: Interface Gi0/1 link flapping detected,LINK_DOWN
2025-11-22T12:16:50.133574,R3,%KERN-3-PROCESSBLOCK: Process blocked due to CPU saturation,CPU_SPIKE
2025-11-22T09:47:57.133574,R8,%BGP-4-MSG: BGP notification sent to neighbor 10.1.1.1,BGP_FLAP
2025-11-22T12:28:34.133574,R4,%SSH-5-FAIL: Failed login attempt for user root,AUTH_FAILURE
2025-11-21T21:44:23.133574,R9,%SYS-4-RESCHED: High CPU caused delayed process scheduling,CPU_SPIKE
2025-11-21T18:09:59.133574,R4,%PARSER-4-BADCMD: Bad command detected in config file,CONFIG_ERROR
2025-11-22T13:10:50.133574,R1,%KERN-3-PROCESSBLOCK: Process blocked due to CPU saturation,CPU_SPIKE
2025-11-21T17:00:16.133574,R7,%LINK-3-UPDOWN: Interface Gi0/1 is down,LINK_DOWN
2025-11-22T11:02:22.133574,R6,%BGP-5-NBRUP: BGP adjacency established successfully,NORMAL
2025-11-21T16:05:17.133574,R7,%BGP-3-KEEPALIVE: Missing keepalive from neighbor 10.1.1.1,BGP_FLAP
2025-11-22T03:41:15.133574,R2,%AUTH-3-FAIL: Authentication failed for user admin,AUTH_FAILURE
2025-11-22T01:54:41.133574,R7,%SYS-4-CONFIG: Rollback initiated due to config inconsistency,CONFIG_ERROR
2025-11-22T05:46:41.133574,R10,%BGP-5-ADJCHANGE: BGP adjacency changed from Established to Idle,BGP_FLAP
2025-11-21T21:46:15.133574,R4,%BGP-3-KEEPALIVE: Missing keepalive from neighbor 10.1.1.1,BGP_FLAP
2025-11-21T19:58:35.133574,R1,%BGP-5-NBRUP: BGP adjacency established successfully,NORMAL
2025-11-21T16:57:40.133574,R9,%BGP-5-ADJCHANGE: BGP adjacency changed from Established to Idle,BGP_FLAP
2025-11-22T04:37:32.133574,R1,%CONFIG-3-ERROR: Failed to apply running-config changes,CONFIG_ERROR
2025-11-22T01:26:36.133574,R7,%SSH-5-FAIL: Failed login attempt for user root,AUTH_FAILURE
2025-11-22T04:59:23.133574,R7,"%LINEPROTO-5-UPDOWN: Line protocol on Interface Gi0/1, changed state to down",LINK_DOWN
2025-11-22T02:13:27.133574,R7,%BGP-5-ADJCHANGE: BGP adjacency changed from Established to Idle,BGP_FLAP
2025-11-22T05:58:00.133574,R10,%SSH-5-FAIL: Failed login attempt for user root,AUTH_FAILURE
2025-11-21T18:38:13.133574,R9,%AUTH-3-FAIL: Authentication failed for user admin,AUTH_FAILURE
2025-11-22T10:42:58.133574,R9,%BGP-5-NBRUP: BGP adjacency established successfully,NORMAL
2025-11-22T07:33:16.133574,R3,%CONFIG-3-ERROR: Failed to apply running-config changes,CONFIG_ERROR
2025-11-22T03:17:49.133574,R8,%BGP-5-ADJCHANGE: BGP adjacency changed from Established to Idle,BGP_FLAP
2025-11-22T08:10:41.133574,R7,%AUTH-3-FAIL: Authentication failed for user admin,AUTH_FAILURE
2025-11-22T13:21:35.133574,R4,%SYS-3-CPUHOG: Task Scheduler detected CPU hog process,CPU_SPIKE
2025-11-22T03:13:28.133574,R9,"%LINEPROTO-5-UPDOWN: Line protocol on Interface Gi0/1, changed state to down",LINK_DOWN
2025-11-21T16:22:57.133574,R2,%CONFIG-3-ERROR: Failed to apply running-config changes,CONFIG_ERROR
2025-11-21T18:06:44.133574,R1,%BGP-5-ADJCHANGE: BGP adjacency changed from Established to Idle,BGP_FLAP
2025-11-22T04:49:17.133574,R6,%SSH-5-FAIL: Failed login attempt for user root,AUTH_FAILURE
2025-11-22T00:49:11.133574,R8,%OAM-3-LOST: Loss of signal on port Gi0/1,LINK_DOWN
2025-11-22T01:55:11.133574,R9,%RADIUS-4-ERROR: RADIUS server timeout,AUTH_FAILURE
2025-11-21T21:31:16.133574,R1,%KERN-3-PROCESSBLOCK: Process blocked due to CPU saturation,CPU_SPIKE
2025-11-21T17:19:19.133574,R7,%ETH-4-LINKFLAP: Interface Gi0/1 link flapping detected,LINK_DOWN
2025-11-21T22:05:41.133574,R1,%SYS-4-RESCHED: High CPU caused delayed process scheduling,CPU_SPIKE
2025-11-22T10:00:29.133574,R1,%SSH-5-FAIL: Failed login attempt for user root,AUTH_FAILURE
2025-11-22T00:03:59.133574,R8,%LINK-3-UPDOWN: Interface Gi0/1 is down,LINK_DOWN
2025-11-21T22:21:11.133574,R5,"%BGP-5-NBR_RESET: Neighbor 10.1.1.1 reset, closed peer connection",BGP_FLAP
2025-11-22T09:53:07.133574,R6,%KERN-3-PROCESSBLOCK: Process blocked due to CPU saturation,CPU_SPIKE
2025-11-22T06:55:27.133574,R2,%PARSER-4-BADCMD: Bad command detected in config file,CONFIG_ERROR
2025-11-22T12:54:42.133574,R4,%ETH-4-LINKFLAP: Interface Gi0/1 link flapping detected,LINK_DOWN
2025-11-21T16:06:56.133574,R2,%LINK-3-UPDOWN: Interface Gi0/1 is down,LINK_DOWN
2025-11-22T13:13:08.133574,R9,%PARSER-4-BADCMD: Bad command detected in config file,CONFIG_ERROR
2025-11-21T21:00:09.133574,R10,%AUTH-3-FAIL: Authentication failed for user admin,AUTH_FAILURE
2025-11-21T18:21:32.133574,R3,%SYS-4-RESCHED: High CPU caused delayed process scheduling,CPU_SPIKE
2025-11-22T07:22:37.133574,R2,%SYS-4-RESCHED: High CPU caused delayed process scheduling,CPU_SPIKE
2025-11-22T07:46:10.133574,R7,%CONFIG-3-ERROR: Failed to apply running-config changes,CONFIG_ERROR
2025-11-22T04:03:18.133574,R1,%PLATFORM-3-CPUHIGH: CPU utilization above 95%,CPU_SPIKE
2025-11-22T08:15:27.133574,R8,%RADIUS-4-ERROR: RADIUS server timeout,AUTH_FAILURE
2025-11-22T14:57:12.133574,R9,%KERN-3-PROCESSBLOCK: Process blocked due to CPU saturation,CPU_SPIKE
2025-11-21T18:07:50.133574,R8,%BGP-5-ADJCHANGE: BGP adjacency changed from Established to Idle,BGP_FLAP
2025-11-22T13:34:09.133574,R1,%BGP-5-NBRUP: BGP adjacency established successfully,NORMAL
2025-11-22T09:31:57.133574,R5,%ETH-4-LINKFLAP: Interface Gi0/1 link flapping detected,LINK_DOWN
2025-11-21T19:36:40.133574,R9,%SYS-4-CONFIG: Rollback initiated due to config inconsistency,CONFIG_ERROR
2025-11-22T13:57:53.133574,R8,%AUTH-3-FAIL: Authentication failed for user admin,AUTH_FAILURE
2025-11-22T01:14:17.133574,R5,%LINK-5-UPDOWN: Interface Gi0/2 changed state to up,NORMAL
2025-11-22T01:29:18.133574,R2,%PARSER-4-BADCMD: Bad command detected in config file,CONFIG_ERROR
2025-11-22T09:50:56.133574,R7,%SYS-5-CONFIG_I: Invalid configuration on interface Gi0/1,CONFIG_ERROR
2025-11-22T02:52:38.133574,R3,%OAM-3-LOST: Loss of signal on port Gi0/1,LINK_DOWN
2025-11-22T00:35:43.133574,R8,%SYS-4-CONFIG: Rollback initiated due to config inconsistency,CONFIG_ERROR
2025-11-22T04:39:48.133574,R7,%RADIUS-4-ERROR: RADIUS server timeout,AUTH_FAILURE
2025-11-21T23:21:35.133574,R2,%BGP-5-ADJCHANGE: BGP adjacency changed from Established to Idle,BGP_FLAP
2025-11-22T09:39:13.133574,R4,%SYS-3-CPUHOG: Task Scheduler detected CPU hog process,CPU_SPIKE
2025-11-22T08:34:38.133574,R1,%SYS-4-CONFIG: Rollback initiated due to config inconsistency,CONFIG_ERROR
2025-11-22T11:53:21.133574,R6,%BGP-5-NBRUP: BGP adjacency established successfully,NORMAL
2025-11-22T12:12:37.133574,R3,%BGP-4-MSG: BGP notification sent to neighbor 10.1.1.1,BGP_FLAP
2025-11-21T21:11:15.133574,R6,%SYS-3-CPUHOG: Task Scheduler detected CPU hog process,CPU_SPIKE
2025-11-22T06:57:32.133574,R3,%LINK-5-UPDOWN: Interface Gi0/2 changed state to up,NORMAL
2025-11-22T14:39:41.133574,R7,%ETH-4-LINKFLAP: Interface Gi0/1 link flapping detected,LINK_DOWN
2025-11-22T11:37:16.133574,R7,%SYS-4-RESCHED: High CPU caused delayed process scheduling,CPU_SPIKE
2025-11-22T04:45:22.133574,R3,%LINK-3-UPDOWN: Interface Gi0/1 is down,LINK_DOWN
2025-11-22T13:55:33.133574,R7,%CONFIG-3-ERROR: Failed to apply running-config changes,CONFIG_ERROR
2025-11-22T12:07:59.133574,R1,%LINK-5-UPDOWN: Interface Gi0/2 changed state to up,NORMAL
2025-11-21T20:04:06.133574,R8,%ETH-4-LINKFLAP: Interface Gi0/1 link flapping detected,LINK_DOWN
2025-11-22T07:11:48.133574,R10,%PARSER-4-BADCMD: Bad command detected in config file,CONFIG_ERROR
2025-11-22T10:14:42.133574,R1,%PARSER-4-BADCMD: Bad command detected in config file,CONFIG_ERROR
2025-11-22T01:08:23.133574,R10,%RADIUS-4-ERROR: RADIUS server timeout,AUTH_FAILURE
2025-11-21T21:59:03.133574,R8,%OAM-3-LOST: Loss of signal on port Gi0/1,LINK_DOWN
2025-11-22T02:44:48.133574,R9,%BGP-3-KEEPALIVE: Missing keepalive from neighbor 10.1.1.1,BGP_FLAP
2025-11-22T10:48:24.133574,R2,%BGP-4-MSG: BGP notification sent to neighbor 10.1.1.1,BGP_FLAP
2025-11-21T15:20:01.133574,R2,%AUTH-3-FAIL: Authentication failed for user admin,AUTH_FAILURE
2025-11-21T21:30:23.133574,R10,%SYS-5-CONFIG_I: Invalid configuration on interface Gi0/1,CONFIG_ERROR
2025-11-22T14:50:44.133574,R9,%AAA-5-NO_ATTR: Missing AAA attributes in request,AUTH_FAILURE
2025-11-22T10:08:55.133574,R6,%LINK-3-UPDOWN: Interface Gi0/1 is down,LINK_DOWN
2025-11-22T09:06:58.133574,R4,%BGP-5-ADJCHANGE: BGP adjacency changed from Established to Idle,BGP_FLAP
2025-11-22T05:45:41.133574,R5,%LINK-5-UPDOWN: Interface Gi0/2 changed state to up,NORMAL
2025-11-22T14:08:13.133574,R5,%LINK-5-UPDOWN: Interface Gi0/2 changed state to up,NORMAL
2025-11-22T14:58:10.133574,R8,%SSH-5-FAIL: Failed login attempt for user root,AUTH_FAILURE
2025-11-22T14:39:36.133574,R8,%ETH-4-LINKFLAP: Interface Gi0/1 link flapping detected,LINK_DOWN
2025-11-21T17:11:20.133574,R4,%SSH-5-FAIL: Failed login attempt for user root,AUTH_FAILURE
2025-11-22T12:43:18.133574,R10,"%BGP-5-NBR_RESET: Neighbor 10.1.1.1 reset, closed peer connection",BGP_FLAP
2025-11-21T23:30:46.133574,R8,"%LINEPROTO-5-UPDOWN: Line protocol on Interface Gi0/1, changed state to down",LINK_DOWN
2025-11-22T01:44:21.133574,R5,%PARSER-4-BADCMD: Bad command detected in config file,CONFIG_ERROR
2025-11-22T00:18:43.133574,R9,%SYS-5-RELOAD: Reload requested by admin,NORMAL
2025-11-22T03:12:16.133574,R2,%SYS-5-RELOAD: Reload requested by admin,NORMAL
2025-11-21T21:02:08.133574,R8,%PLATFORM-3-CPUHIGH: CPU utilization above 95%,CPU_SPIKE
2025-11-22T00:39:41.133574,R2,%PARSER-4-BADCMD: Bad command detected in config file,CONFIG_ERROR
2025-11-22T10:57:40.133574,R7,%AAA-5-NO_ATTR: Missing AAA attributes in request,AUTH_FAILURE
2025-11-22T00:46:24.133574,R10,%SYS-3-CPUHOG: Task Scheduler detected CPU hog process,CPU_SPIKE
2025-11-21T16:02:49.133574,R2,%PLATFORM-3-CPUHIGH: CPU utilization above 95%,CPU_SPIKE
2025-11-22T01:32:35.133574,R6,%OAM-3-LOST: Loss of signal on port Gi0/1,LINK_DOWN
2025-11-22T07:50:39.133574,R3,%AUTH-3-FAIL: Authentication failed for user admin,AUTH_FAILURE
2025-11-21T21:11:13.133574,R1,%SYS-4-CONFIG: Rollback initiated due to config inconsistency,CONFIG_ERROR
2025-11-21T15:17:24.133574,R6,%SYS-4-RESCHED: High CPU caused delayed process scheduling,CPU_SPIKE
2025-11-21T19:00:06.133574,R7,%KERN-3-PROCESSBLOCK: Process blocked due to CPU saturation,CPU_SPIKE
2025-11-22T05:26:35.133574,R7,%AAA-5-NO_ATTR: Missing AAA attributes in request,AUTH_FAILURE
2025-11-21T18:17:26.133574,R2,%KERN-3-PROCESSBLOCK: Process blocked due to CPU saturation,CPU_SPIKE
2025-11-22T08:58:42.133574,R6,%SYS-5-LOGGING: System logging restarted,NORMAL
2025-11-22T09:37:37.133574,R1,%BGP-3-KEEPALIVE: Missing keepalive from neighbor 10.1.1.1,BGP_FLAP
2025-11-22T11:47:24.133574,R2,%AUTH-3-FAIL: Authentication failed for user admin,AUTH_FAILURE
2025-11-22T01:19:17.133574,R10,%SYS-5-LOGGING: System logging restarted,NORMAL
2025-11-21T21:26:37.133574,R10,%AAA-5-NO_ATTR: Missing AAA attributes in request,AUTH_FAILURE
2025-11-22T02:52:00.133574,R6,%RADIUS-4-ERROR: RADIUS server timeout,AUTH_FAILURE
2025-11-22T14:50:18.133574,R8,"%BGP-5-NBR_RESET: Neighbor 10.1.1.1 reset, closed peer connection",BGP_FLAP
2025-11-22T06:09:23.133574,R6,%RADIUS-4-ERROR: RADIUS server timeout,AUTH_FAILURE
2025-11-22T05:50:14.133574,R8,%PLATFORM-3-CPUHIGH: CPU utilization above 95%,CPU_SPIKE
2025-11-22T13:01:15.133574,R9,%RADIUS-4-ERROR: RADIUS server timeout,AUTH_FAILURE
2025-11-22T09:46:36.133574,R2,%BGP-5-ADJCHANGE: BGP adjacency changed from Established to Idle,BGP_FLAP
2025-11-22T08:30:37.133574,R4,%BGP-5-ADJCHANGE: BGP adjacency changed from Established to Idle,BGP_FLAP
2025-11-22T14:41:44.133574,R8,%SYS-4-CONFIG: Rollback initiated due to config inconsistency,CONFIG_ERROR
2025-11-21T22:40:00.133574,R4,%SYS-4-RESCHED: High CPU caused delayed process scheduling,CPU_SPIKE
2025-11-21T15:36:29.133574,R5,%BGP-5-ADJCHANGE: BGP adjacency changed from Established to Idle,BGP_FLAP
2025-11-21T20:06:51.133574,R7,%AAA-5-NO_ATTR: Missing AAA attributes in request,AUTH_FAILURE
2025-11-22T02:54:04.133574,R10,%SSH-5-FAIL: Failed login attempt for user root,AUTH_FAILURE
2025-11-21T18:06:50.133574,R5,%SSH-5-FAIL: Failed login attempt for user root,AUTH_FAILURE
2025-11-22T14:01:45.133574,R10,%KERN-3-PROCESSBLOCK: Process blocked due to CPU saturation,CPU_SPIKE
2025-11-22T06:40:58.133574,R2,%SSH-5-FAIL: Failed login attempt for user root,AUTH_FAILURE
2025-11-22T11:16:04.133574,R9,%SYS-5-CONFIG_I: Invalid configuration on interface Gi0/1,CONFIG_ERROR
2025-11-21T22:01:10.133574,R7,%BGP-5-NBRUP: BGP adjacency established successfully,NORMAL
2025-11-22T12:08:22.133574,R3,"%BGP-5-NBR_RESET: Neighbor 10.1.1.1 reset, closed peer connection",BGP_FLAP
2025-11-21T15:32:14.133574,R5,%SYS-3-CPUHOG: Task Scheduler detected CPU hog process,CPU_SPIKE
2025-11-22T01:49:13.133574,R6,%LINK-5-UPDOWN: Interface Gi0/2 changed state to up,NORMAL
2025-11-22T11:19:55.133574,R3,%SSH-5-FAIL: Failed login attempt for user root,AUTH_FAILURE
2025-11-21T15:23:33.133574,R5,"%BGP-5-NBR_RESET: Neighbor 10.1.1.1 reset, closed peer connection",BGP_FLAP
2025-11-21T15:12:56.133574,R8,%BGP-5-NBRUP: BGP adjacency established successfully,NORMAL
2025-11-22T13:18:53.133574,R7,%BGP-5-ADJCHANGE: BGP adjacency changed from Established to Idle,BGP_FLAP
2025-11-22T04:56:40.133574,R3,%KERN-3-PROCESSBLOCK: Process blocked due to CPU saturation,CPU_SPIKE
2025-11-21T16:27:14.133574,R10,%LINK-5-UPDOWN: Interface Gi0/2 changed state to up,NORMAL
2025-11-21T22:13:02.133574,R1,%BGP-4-MSG: BGP notification sent to neighbor 10.1.1.1,BGP_FLAP
2025-11-22T01:08:22.133574,R8,%KERN-3-PROCESSBLOCK: Process blocked due to CPU saturation,CPU_SPIKE
2025-11-21T18:01:35.133574,R6,%LINK-3-UPDOWN: Interface Gi0/1 is down,LINK_DOWN
2025-11-21T23:40:20.133574,R5,%AAA-5-NO_ATTR: Missing AAA attributes in request,AUTH_FAILURE
2025-11-22T07:47:38.133574,R8,%SYS-4-RESCHED: High CPU caused delayed process scheduling,CPU_SPIKE
2025-11-22T12:34:31.133574,R8,%BGP-5-ADJCHANGE: BGP adjacency changed from Established to Idle,BGP_FLAP
2025-11-22T07:30:55.133574,R7,%SYS-3-CPUHOG: Task Scheduler detected CPU hog process,CPU_SPIKE
2025-11-21T23:33:55.133574,R10,%LINK-5-UPDOWN: Interface Gi0/2 changed state to up,NORMAL
2025-11-21T23:53:50.133574,R7,%PARSER-4-BADCMD: Bad command detected in config file,CONFIG_ERROR
2025-11-22T02:22:24.133574,R2,%BGP-4-MSG: BGP notification sent to neighbor 10.1.1.1,BGP_FLAP
2025-11-22T04:26:27.133574,R3,%OAM-3-LOST: Loss of signal on port Gi0/1,LINK_DOWN
2025-11-22T04:04:23.133574,R2,%CONFIG-3-ERROR: Failed to apply running-config changes,CONFIG_ERROR
2025-11-21T18:52:14.133574,R6,%RADIUS-4-ERROR: RADIUS server timeout,AUTH_FAILURE
2025-11-21T22:47:48.133574,R10,%SYS-5-RELOAD: Reload requested by admin,NORMAL
2025-11-21T17:11:33.133574,R9,%SYS-5-CONFIG_I: Invalid configuration on interface Gi0/1,CONFIG_ERROR
2025-11-22T01:17:22.133574,R10,"%LINEPROTO-5-UPDOWN: Line protocol on Interface Gi0/1, changed state to down",LINK_DOWN
2025-11-22T00:41:58.133574,R3,%AAA-5-NO_ATTR: Missing AAA attributes in request,AUTH_FAILURE
2025-11-21T23:36:10.133574,R6,"%BGP-5-NBR_RESET: Neighbor 10.1.1.1 reset, closed peer connection",BGP_FLAP
2025-11-22T08:33:56.133574,R7,%BGP-5-NBRUP: BGP adjacency established successfully,NORMAL
2025-11-21T15:13:20.133574,R1,%SYS-4-CONFIG: Rollback initiated due to config inconsistency,CONFIG_ERROR
2025-11-22T03:32:38.133574,R7,%OAM-3-LOST: Loss of signal on port Gi0/1,LINK_DOWN
2025-11-21T17:52:28.133574,R5,%SYS-4-RESCHED: High CPU caused delayed process scheduling,CPU_SPIKE
2025-11-22T00:36:38.133574,R5,"%LINEPROTO-5-UPDOWN: Line protocol on Interface Gi0/1, changed state to down",LINK_DOWN
2025-11-22T13:17:48.133574,R10,%PARSER-4-BADCMD: Bad command detected in config file,CONFIG_ERROR
2025-11-22T00:19:24.133574,R10,%SYS-5-LOGGING: System logging restarted,NORMAL
2025-11-22T14:49:28.133574,R1,%AUTH-3-FAIL: Authentication failed for user admin,AUTH_FAILURE
2025-11-22T00:35:27.133574,R4,%CONFIG-3-ERROR: Failed to apply running-config changes,CONFIG_ERROR
2025-11-22T13:48:04.133574,R4,%OAM-3-LOST: Loss of signal on port Gi0/1,LINK_DOWN
2025-11-21T19:36:07.133574,R6,%BGP-5-ADJCHANGE: BGP adjacency changed from Established to Idle,BGP_FLAP
2025-11-22T06:29:11.133574,R9,%PLATFORM-3-CPUHIGH: CPU utilization above 95%,CPU_SPIKE
2025-11-22T05:51:57.133574,R9,"%LINEPROTO-5-UPDOWN: Line protocol on Interface Gi0/1, changed state to down",LINK_DOWN
2025-11-22T11:06:14.133574,R7,%OAM-3-LOST: Loss of signal on port Gi0/1,LINK_DOWN
2025-11-22T03:51:27.133574,R7,%PLATFORM-3-CPUHIGH: CPU utilization above 95%,CPU_SPIKE
2025-11-21T18:48:15.133574,R4,%SYS-3-CPUHOG: Task Scheduler detected CPU hog process,CPU_SPIKE
2025-11-22T01:36:45.133574,R3,%CONFIG-3-ERROR: Failed to apply running-config changes,CONFIG_ERROR
2025-11-21T22:01:24.133574,R6,%KERN-3-PROCESSBLOCK: Process blocked due to CPU saturation,CPU_SPIKE
2025-11-22T13:11:38.133574,R9,%AAA-5-NO_ATTR: Missing AAA attributes in request,AUTH_FAILURE
2025-11-21T20:20:38.133574,R5,%SYS-4-RESCHED: High CPU caused delayed process scheduling,CPU_SPIKE
2025-11-22T09:03:04.133574,R1,%AUTH-3-FAIL: Authentication failed for user admin,AUTH_FAILURE
2025-11-22T12:42:19.133574,R9,%BGP-3-KEEPALIVE: Missing keepalive from neighbor 10.1.1.1,BGP_FLAP
2025-11-21T18:46:11.133574,R5,%SYS-5-RELOAD: Reload requested by admin,NORMAL
2025-11-21T21:38:39.133574,R7,%KERN-3-PROCESSBLOCK: Process blocked due to CPU saturation,CPU_SPIKE
2025-11-21T21:14:18.133574,R5,%SYS-4-CONFIG: Rollback initiated due to config inconsistency,CONFIG_ERROR
2025-11-22T03:42:16.133574,R4,%AAA-5-NO_ATTR: Missing AAA attributes in request,AUTH_FAILURE
2025-11-22T00:55:35.133574,R2,"%LINEPROTO-5-UPDOWN: Line protocol on Interface Gi0/1, changed state to down",LINK_DOWN
2025-11-22T04:21:36.133574,R5,"%LINEPROTO-5-UPDOWN: Line protocol on Interface Gi0/1, changed state to down",LINK_DOWN
2025-11-21T22:24:52.133574,R5,%SYS-5-LOGGING: System logging restarted,NORMAL
2025-11-21T22:06:20.133574,R3,"%LINEPROTO-5-UPDOWN: Line protocol on Interface Gi0/1, changed state to down",LINK_DOWN
2025-11-21T15:34:50.133574,R4,"%BGP-5-NBR_RESET: Neighbor 10.1.1.1 reset, closed peer connection",BGP_FLAP
2025-11-21T23:24:50.133574,R10,%BGP-5-NBRUP: BGP adjacency established successfully,NORMAL
2025-11-22T13:57:16.133574,R4,%AAA-5-NO_ATTR: Missing AAA attributes in request,AUTH_FAILURE
2025-11-21T23:57:14.133574,R7,%BGP-5-NBRUP: BGP adjacency established successfully,NORMAL
2025-11-21T21:28:44.133574,R6,%PARSER-4-BADCMD: Bad command detected in config file,CONFIG_ERROR
2025-11-22T14:40:59.133574,R3,%RADIUS-4-ERROR: RADIUS server timeout,AUTH_FAILURE
2025-11-22T00:42:18.133574,R1,%SYS-4-RESCHED: High CPU caused delayed process scheduling,CPU_SPIKE
2025-11-22T14:19:54.133574,R9,%PARSER-4-BADCMD: Bad command detected in config file,CONFIG_ERROR
2025-11-21T17:38:32.133574,R3,"%LINEPROTO-5-UPDOWN: Line protocol on Interface Gi0/1, changed state to down",LINK_DOWN
2025-11-21T15:49:25.133574,R3,%RADIUS-4-ERROR: RADIUS server timeout,AUTH_FAILURE
2025-11-22T01:44:51.133574,R5,%KERN-3-PROCESSBLOCK: Process blocked due to CPU saturation,CPU_SPIKE
2025-11-21T23:13:19.133574,R5,%SYS-5-CONFIG_I: Invalid configuration on interface Gi0/1,CONFIG_ERROR
2025-11-22T05:12:12.133574,R6,"%BGP-5-NBR_RESET: Neighbor 10.1.1.1 reset, closed peer connection",BGP_FLAP
2025-11-21T21:35:39.133574,R9,%LINK-3-UPDOWN: Interface Gi0/1 is down,LINK_DOWN
2025-11-21T21:15:34.133574,R4,%SYS-4-CONFIG: Rollback initiated due to config inconsistency,CONFIG_ERROR
2025-11-22T11:06:02.133574,R8,%BGP-5-NBRUP: BGP adjacency established successfully,NORMAL
2025-11-22T12:48:51.133574,R3,%LINK-5-UPDOWN: Interface Gi0/2 changed state to up,NORMAL
2025-11-21T17:39:04.133574,R8,%AUTH-3-FAIL: Authentication failed for user admin,AUTH_FAILURE
2025-11-21T22:07:59.133574,R1,%BGP-5-NBRUP: BGP adjacency established successfully,NORMAL
2025-11-22T02:58:10.133574,R4,%SYS-3-CPUHOG: Task Scheduler detected CPU hog process,CPU_SPIKE
2025-11-22T07:59:24.133574,R2,%SYS-5-RELOAD: Reload requested by admin,NORMAL
2025-11-21T17:41:53.133574,R10,%KERN-3-PROCESSBLOCK: Process blocked due to CPU saturation,CPU_SPIKE
2025-11-22T01:39:19.133574,R6,"%BGP-5-NBR_RESET: Neighbor 10.1.1.1 reset, closed peer connection",BGP_FLAP
2025-11-22T04:57:11.133574,R8,%BGP-5-ADJCHANGE: BGP adjacency changed from Established to Idle,BGP_FLAP
2025-11-21T23:11:06.133574,R2,%BGP-5-ADJCHANGE: BGP adjacency changed from Established to Idle,BGP_FLAP
2025-11-21T22:37:15.133574,R7,%SYS-5-CONFIG_I: Invalid configuration on interface Gi0/1,CONFIG_ERROR
2025-11-21T17:37:01.133574,R10,%OAM-3-LOST: Loss of signal on port Gi0/1,LINK_DOWN
2025-11-21T22:31:32.133574,R9,%BGP-3-KEEPALIVE: Missing keepalive from neighbor 10.1.1.1,BGP_FLAP
2025-11-21T16:23:43.133574,R10,%SYS-4-CONFIG: Rollback initiated due to config inconsistency,CONFIG_ERROR
2025-11-21T15:28:44.133574,R7,%SYS-4-CONFIG: Rollback initiated due to config inconsistency,CONFIG_ERROR
2025-11-22T04:02:01.133574,R1,%LINK-5-UPDOWN: Interface Gi0/2 changed state to up,NORMAL
2025-11-22T04:57:00.133574,R5,%SSH-5-FAIL: Failed login attempt for user root,AUTH_FAILURE
2025-11-21T23:49:36.133574,R6,%LINK-3-UPDOWN: Interface Gi0/1 is down,LINK_DOWN
2025-11-21T23:24:17.133574,R5,%PLATFORM-3-CPUHIGH: CPU utilization above 95%,CPU_SPIKE
2025-11-21T16:43:31.133574,R1,%PLATFORM-3-CPUHIGH: CPU utilization above 95%,CPU_SPIKE
2025-11-22T02:34:05.133574,R7,%KERN-3-PROCESSBLOCK: Process blocked due to CPU saturation,CPU_SPIKE
2025-11-22T06:40:57.133574,R3,%SYS-4-CONFIG: Rollback initiated due to config inconsistency,CONFIG_ERROR
2025-11-22T13:07:20.133574,R1,%LINK-3-UPDOWN: Interface Gi0/1 is down,LINK_DOWN
2025-11-21T15:33:41.133574,R6,%SYS-5-LOGGING: System logging restarted,NORMAL
2025-11-21T17:11:53.133574,R9,%AAA-5-NO_ATTR: Missing AAA attributes in request,AUTH_FAILURE
2025-11-21T21:42:05.133574,R2,%RADIUS-4-ERROR: RADIUS server timeout,AUTH_FAILURE
2025-11-21T18:55:30.133574,R3,%SYS-4-RESCHED: High CPU caused delayed process scheduling,CPU_SPIKE
